filename,true_label,pred_label,confidence,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
20051020_63337_0100_PP_471.png,anodr,anodr,0.9925612807273865,0.9925612807273865,0.005727081093937159,0.001492513925768435,6.049834337318316e-05,0.00015855880337767303
20051020_64249_0100_PP_1004.png,anodr,anodr,0.9973264932632446,0.9973264932632446,0.002138483105227351,0.0004169688909314573,4.3022864701924846e-05,7.49782775528729e-05
20051020_64388_0100_PP_1194.png,anodr,anodr,0.9979525804519653,0.9979525804519653,0.001552196335978806,0.00036966928746551275,4.763669130625203e-05,7.788957736920565e-05
20051020_64653_0100_PP_124.png,anodr,anodr,0.9956040382385254,0.9956040382385254,0.003692788304761052,0.0005757677718065679,3.218616620870307e-05,9.527782822260633e-05
20051020_64775_0100_PP_480.png,anodr,anodr,0.9970861077308655,0.9970861077308655,0.002349182264879346,0.0004492177104111761,3.561755511327647e-05,7.989196456037462e-05
20051020_64836_0100_PP_1270.png,anodr,anodr,0.9978207349777222,0.9978207349777222,0.0016399830346927047,0.0004049386770930141,4.249740959494375e-05,9.197423059958965e-05
20051021_36380_0100_PP_135.png,anodr,anodr,0.9970563650131226,0.9970563650131226,0.0023393158335238695,0.0004825370560865849,3.0939187126932666e-05,9.083349141292274e-05
20051021_36476_0100_PP_1243.png,anodr,anodr,0.9966399669647217,0.9966399669647217,0.002620566636323929,0.0006136997253634036,3.738233499461785e-05,8.838282519718632e-05
20051021_39845_0100_PP_315.png,anodr,anodr,0.9973522424697876,0.9973522424697876,0.002212005201727152,0.0003210043360013515,3.1181938538793474e-05,8.354776946362108e-05
20051021_39914_0100_PP_1352.png,anodr,anodr,0.9967467784881592,0.9967467784881592,0.0025251901242882013,0.0006045002955943346,3.904313416569494e-05,8.44601818243973e-05
20051021_51418_0100_PP_18.png,anodr,anodr,0.997627317905426,0.997627317905426,0.0018581142649054527,0.00039519640267826617,2.938963007181883e-05,9.003154264064506e-05
20051021_51476_0100_PP_150.png,anodr,anodr,0.9894279837608337,0.9894279837608337,0.008235028013586998,0.001967292046174407,7.508220733143389e-05,0.0002946196764241904
20051021_51936_0100_PP_1379.png,anodr,anodr,0.9915910959243774,0.9915910959243774,0.006644979119300842,0.0015245696995407343,5.521951607079245e-05,0.00018420940614305437
20051021_51994_0100_PP_1283.png,anodr,anodr,0.9908427000045776,0.9908427000045776,0.007209585513919592,0.0017172633670270443,5.521063576452434e-05,0.00017522541747894138
20051021_57798_0100_PP_1322.png,anodr,anodr,0.9829832315444946,0.9829832315444946,0.01319777313619852,0.003428552532568574,7.468419789802283e-05,0.0003156439051963389
20051021_57862_0100_PP_372.png,anodr,anodr,0.9839751720428467,0.9839751720428467,0.012836846522986889,0.0028217732906341553,6.438264244934544e-05,0.0003017693234141916
20051021_57975_0100_PP_517.png,anodr,anodr,0.9976517558097839,0.9976517558097839,0.0009837682591751218,0.001057233544997871,8.075477671809494e-05,0.00022644326963927597
20051021_58035_0100_PP_1138.png,anodr,anodr,0.9940211176872253,0.9940211176872253,0.002419175812974572,0.003252455499023199,9.648173727327958e-05,0.00021073770767543465
20051021_58388_0100_PP_1300.png,anodr,anodr,0.9963114857673645,0.9963114857673645,0.0028196978382766247,0.000624202424660325,9.26697684917599e-05,0.0001518615463282913
20051021_58522_0100_PP_50.png,anodr,anodr,0.9969998002052307,0.9969998002052307,0.002315269084647298,0.00045057982788421214,7.368611841229722e-05,0.00016071212303359061
20051109_57843_0400_PP_1109.png,anodr,anodr,0.9933731555938721,0.9933731555938721,0.005712701473385096,0.0006916714482940733,5.287525709718466e-05,0.00016957703337538987
20051109_59969_0400_PP_1079.png,anodr,anodr,0.9918756484985352,0.9918756484985352,0.006282370071858168,0.0016230210894718766,5.08435296069365e-05,0.0001681189751252532
20051109_60031_0400_PP_528.png,anodr,anodr,0.9835114479064941,0.9835114479064941,0.012775197625160217,0.0034171852748841047,7.232907955767587e-05,0.00022385177726391703
20051109_60136_0400_PP_905.png,anodr,anodr,0.9937321543693542,0.9937321543693542,0.005060986615717411,0.0009778122184798121,4.22595112468116e-05,0.00018680265930015594
20051110_33960_0400_PP_35.png,anodr,anodr,0.9733142256736755,0.9733142256736755,0.02241545170545578,0.0037991306744515896,8.18753323983401e-05,0.00038923262036405504
20051110_34013_0400_PP_151.png,anodr,anodr,0.988387405872345,0.988387405872345,0.007993174716830254,0.0032072332687675953,7.047993130981922e-05,0.00034164966200478375
20051110_35239_0400_PP_836.png,anodr,anodr,0.9958860278129578,0.9958860278129578,0.0032464805990457535,0.0007053859299048781,4.0871153032639995e-05,0.00012122561020078138
20051110_35279_0400_PP_1033.png,anodr,anodr,0.9857850670814514,0.9857850670814514,0.011100086383521557,0.002818260807543993,7.113050378393382e-05,0.0002254746068501845
20051110_35332_0400_PP_497.png,anodr,anodr,0.914422333240509,0.914422333240509,0.07689043134450912,0.007682904601097107,0.00016210012836381793,0.0008423072868026793
20051110_37992_0400_PP_1043.png,anodr,anodr,0.9917781352996826,0.9917781352996826,0.00690443953499198,0.0011049030581489205,5.143505404703319e-05,0.00016117024642881006
20051110_38111_0400_PP_429.png,anodr,anodr,0.9944040775299072,0.9944040775299072,0.004564166069030762,0.0008256318396888673,5.425576455309056e-05,0.00015185901429504156
20051110_38156_0400_PP_477.png,anodr,anodr,0.9899612665176392,0.9899612665176392,0.008308236487209797,0.0014443149557337165,6.286481948336586e-05,0.0002232542319688946
20051110_38280_0400_PP_83.png,anodr,anodr,0.997365415096283,0.997365415096283,0.0021542825270444155,0.00031226352439261973,4.276755862520076e-05,0.00012530562526080757
20051110_38313_0400_PP_1041.png,anodr,anodr,0.9979254007339478,0.9979254007339478,0.0014725268119946122,0.0004079329373780638,7.10170206730254e-05,0.0001231254864251241
20051110_38352_0400_PP_934.png,anodr,anodr,0.9979033470153809,0.9979033470153809,0.0015233369776979089,0.0003764208813663572,7.451495184795931e-05,0.00012237450573593378
20051110_38472_0400_PP_1127.png,anodr,anodr,0.9595199823379517,0.9595199823379517,0.03308063745498657,0.006635781843215227,0.00011387594713596627,0.0006498441216535866
20051110_38507_0400_PP_1190.png,anodr,anodr,0.928409218788147,0.928409218788147,0.059186480939388275,0.01149507611989975,0.00014273743727244437,0.0007665714947506785
20051116_43388_0400_PP_344.png,anodr,anodr,0.9891490340232849,0.9891490340232849,0.008384349755942822,0.0021458743140101433,5.913895438425243e-05,0.0002616487327031791
20051116_43585_0400_PP_950.png,anodr,anodr,0.9700224995613098,0.9700224995613098,0.023293687030673027,0.006049913354218006,0.00010423606727272272,0.0005296049057506025
20051116_43710_0400_PP_95.png,anodr,anodr,0.9967496395111084,0.9967496395111084,0.0023680871818214655,0.0006797545356675982,6.877876148791984e-05,0.00013368634972721338
20051116_43721_0400_PP_363.png,anodr,anodr,0.9933035969734192,0.9933035969734192,0.005397689063102007,0.0009229607530869544,0.00011533802171470597,0.00026033030007965863
20051116_43785_0400_PP_445.png,anodr,anodr,0.9494826793670654,0.9494826793670654,0.045220766216516495,0.004760601557791233,8.95080083864741e-05,0.00044639839325100183
20051116_43801_0400_PP_325.png,anodr,anodr,0.9861168265342712,0.9861168265342712,0.012099727988243103,0.0014516515657305717,5.310105552780442e-05,0.00027864149888046086
20051116_44648_0400_PP_1036.png,anodr,anodr,0.9854725003242493,0.9854725003242493,0.011221781373023987,0.0028656329959630966,0.00010846793884411454,0.00033165101194754243
20051117_37042_0400_PP_1119.png,anodr,anodr,0.9885532855987549,0.9885532855987549,0.009717811830341816,0.001490748836658895,3.4470955142751336e-05,0.0002037394151557237
20051117_37051_0400_PP_1136.png,anodr,anodr,0.9936258792877197,0.9936258792877197,0.0055068195797502995,0.0006527232471853495,3.231194205000065e-05,0.00018218513287138194
20051117_37078_0400_PP_559.png,anodr,anodr,0.9970738887786865,0.9970738887786865,0.0021434351801872253,0.0004890771815553308,8.941651321947575e-05,0.000204146170290187
20051117_37100_0400_PP_1083.png,anodr,anodr,0.9972900152206421,0.9972900152206421,0.0018206037348136306,0.0006162780919112265,9.009780478663743e-05,0.00018294768233317882
20051117_37130_0400_PP_938.png,anodr,anodr,0.9873871207237244,0.9873871207237244,0.009753509424626827,0.002581240376457572,6.295042112469673e-05,0.00021518564608413726
20051117_37155_0400_PP_84.png,anodr,anodr,0.977471113204956,0.977471113204956,0.016650309786200523,0.004963337443768978,0.00017260407912544906,0.0007427798118442297
20051117_37185_0400_PP_404.png,anodr,anodr,0.9904582500457764,0.9904582500457764,0.008045762777328491,0.0012454814277589321,5.2748921007150784e-05,0.00019764789612963796
20051117_37321_0400_PP_947.png,anodr,anodr,0.9896401166915894,0.9896401166915894,0.007819138467311859,0.002247512573376298,6.801858398830518e-05,0.00022523209918290377
20051130_53586_0400_PP_1121.png,anodr,anodr,0.9787282943725586,0.9787282943725586,0.018696345388889313,0.0022430194076150656,7.64304495532997e-05,0.00025581358931958675
20051130_53623_0400_PP_894.png,anodr,anodr,0.9949433207511902,0.9949433207511902,0.003403895301744342,0.0013936245813965797,0.00010390188253950328,0.00015519799489993602
20051130_53663_0400_PP_510.png,anodr,anodr,0.9888307452201843,0.9888307452201843,0.007897690869867802,0.00252542644739151,0.00023577148385811597,0.00051035889191553
20051130_53991_0400_PP_277.png,anodr,anodr,0.9925092458724976,0.9925092458724976,0.00583634665235877,0.0014277488226071,4.9262871471000835e-05,0.0001773250987753272
20051130_54030_0400_PP_946.png,anodr,anodr,0.986069917678833,0.986069917678833,0.011562435887753963,0.0020527972374111414,7.372844265773892e-05,0.00024116643180605024
20051130_54077_0400_PP_1117.png,anodr,anodr,0.9819247722625732,0.9819247722625732,0.012475721538066864,0.005159997846931219,0.00010533328168094158,0.0003341440751682967
20051130_54121_0400_PP_1281.png,anodr,anodr,0.9896476864814758,0.9896476864814758,0.008172433823347092,0.0018653149018064141,5.95555393374525e-05,0.00025511434068903327
20051130_54257_0400_PP_506.png,anodr,anodr,0.9604610204696655,0.9604610204696655,0.027854256331920624,0.010939876548945904,0.00016485049854964018,0.0005800888757221401
20051130_54301_0400_PP_93.png,anodr,anodr,0.9371827840805054,0.9371827840805054,0.033525217324495316,0.026891373097896576,0.0004119683289900422,0.001988667296245694
20051130_54323_0400_PP_978.png,anodr,anodr,0.9759697318077087,0.9759697318077087,0.02040390484035015,0.003236121730878949,7.705461757723242e-05,0.00031325226882472634
20051130_54476_0400_PP_394.png,anodr,anodr,0.9973676800727844,0.9973676800727844,0.002126384759321809,0.0003348050522617996,4.292350058676675e-05,0.00012817718379665166
20051130_54498_0400_PP_1217.png,anodr,anodr,0.9958101511001587,0.9958101511001587,0.0034095763694494963,0.0005779987550340593,5.3803341870661825e-05,0.00014849912258796394
20051130_54595_0400_PP_940.png,anodr,anodr,0.9089323282241821,0.9089323282241821,0.07559317350387573,0.014141667634248734,0.00015195611922536045,0.001180869061499834
20051130_54802_0400_PP_550.png,anodr,anodr,0.9957161545753479,0.9957161545753479,0.003527250839397311,0.0005937195965088904,4.649422044167295e-05,0.00011636127601377666
20051130_54846_0400_PP_289.png,anodr,anodr,0.9957428574562073,0.9957428574562073,0.003134771017357707,0.0009011882357299328,6.925836351001635e-05,0.0001519677898613736
20051130_54943_0400_PP_1044.png,anodr,anodr,0.9972565770149231,0.9972565770149231,0.0021586373914033175,0.0004539341025520116,3.921587995137088e-05,9.167709504254162e-05
20051130_54956_0400_PP_875.png,anodr,anodr,0.9973478317260742,0.9973478317260742,0.00204267306253314,0.0004548150463961065,4.270485806046054e-05,0.00011198542051715776
20051130_55004_0400_PP_1259.png,anodr,anodr,0.9838635921478271,0.9838635921478271,0.012983346357941628,0.002796333283185959,7.141429523471743e-05,0.00028536227182485163
20051130_55012_0400_PP_865.png,anodr,anodr,0.9756500720977783,0.9756500720977783,0.018524331972002983,0.005051069427281618,0.00014443807594943792,0.0006302054389379919
20051130_55037_0400_PP_443.png,anodr,anodr,0.9949339032173157,0.9949339032173157,0.003792263800278306,0.0009997007437050343,8.073348726611584e-05,0.00019342794257681817
20051130_55048_0400_PP_921.png,anodr,anodr,0.9943448305130005,0.9943448305130005,0.004571499768644571,0.000804978481028229,8.140673162415624e-05,0.00019734795205295086
20051130_55074_0400_PP_986.png,anodr,anodr,0.9818092584609985,0.9818092584609985,0.014768650755286217,0.0030536854173988104,9.497869905317202e-05,0.0002733551955316216
20051130_55086_0400_PP_1152.png,anodr,anodr,0.9694082736968994,0.9694082736968994,0.024918152019381523,0.005158534273505211,0.00010094141180161387,0.0004141566751059145
20051130_55107_0400_PP_316.png,anodr,anodr,0.9935177564620972,0.9935177564620972,0.005193996708840132,0.0010877697495743632,3.7301171687431633e-05,0.00016325502656400204
20051130_55160_0400_PP_1182.png,anodr,anodr,0.9751119017601013,0.9751119017601013,0.017511144280433655,0.0068283602595329285,0.00011209520016564056,0.0004365482600405812
20051130_55269_0400_PP_820.png,anodr,anodr,0.9844164252281189,0.9844164252281189,0.01047571562230587,0.004545173607766628,0.00010404075146652758,0.00045870401663705707
20051130_55311_0400_PP_896.png,anodr,anodr,0.9933826923370361,0.9933826923370361,0.00538727268576622,0.0010669612092897296,3.4708238672465086e-05,0.00012834560766350478
20051130_55323_0400_PP_883.png,anodr,anodr,0.9954485297203064,0.9954485297203064,0.0038484702818095684,0.0005401279195211828,3.519422170938924e-05,0.0001277268456760794
20051130_55381_0400_PP_504.png,anodr,anodr,0.9977403879165649,0.9977403879165649,0.001888803904876113,0.0002055703371297568,4.2932861106237397e-05,0.00012235766917001456
20051130_55393_0400_PP_1251.png,anodr,anodr,0.9980064034461975,0.9980064034461975,0.001571873901411891,0.00030236615566536784,2.7262800358585082e-05,9.217751357937232e-05
20051130_58716_0400_PP_355.png,anodr,anodr,0.9796544909477234,0.9796544909477234,0.013349137268960476,0.0058782403357326984,0.00039512012153863907,0.0007230172632262111
20051130_58824_0400_PP_1181.png,anodr,anodr,0.9031825661659241,0.9031825661659241,0.03039049170911312,0.05074166879057884,0.005467609036713839,0.010217688046395779
20051130_58874_0400_PP_1359.png,anodr,anodr,0.9981461763381958,0.9981461763381958,0.0013672136701643467,0.00036123418249189854,3.646047116490081e-05,8.883555710781366e-05
20051130_58888_0400_PP_284.png,anodr,anodr,0.9972847700119019,0.9972847700119019,0.0022056857123970985,0.0003548487147781998,3.490300878183916e-05,0.00011967483442276716
20051130_58962_0400_PP_973.png,anodr,anodr,0.9927816987037659,0.9927816987037659,0.005537916906177998,0.0014979521511122584,3.7575231544906273e-05,0.00014490500325337052
20051130_58998_0400_PP_543.png,anodr,anodr,0.9989545345306396,0.9989545345306396,0.0006466798367910087,0.00025046695373021066,5.198842700337991e-05,9.635763126425445e-05
20051130_59029_0400_PP_270.png,anodr,anodr,0.9969708919525146,0.9969708919525146,0.0017425685655325651,0.0009643947705626488,0.00012832674838136882,0.0001937354390975088
20051130_59186_0400_PP_350.png,anodr,anodr,0.9954389929771423,0.9954389929771423,0.0037589548155665398,0.0006419997662305832,3.164655208820477e-05,0.00012836292444262654
20051130_59284_0400_PP_853.png,anodr,anodr,0.9694334864616394,0.9694334864616394,0.024783674627542496,0.005295946262776852,9.344812133349478e-05,0.0003935299755539745
20051130_59374_0400_PP_410.png,anodr,anodr,0.987273097038269,0.987273097038269,0.008772116154432297,0.003715945640578866,6.995208241278306e-05,0.00016889872495085
20051130_59404_0400_PP_392.png,anodr,anodr,0.9907898902893066,0.9907898902893066,0.006692051887512207,0.0023059446830302477,5.728566975449212e-05,0.0001548067812109366
20051130_59457_0400_PP_1053.png,anodr,anodr,0.9933609962463379,0.9933609962463379,0.0057485974393785,0.0006965664797462523,5.228746522334404e-05,0.00014146794273983687
20051130_59464_0400_PP_1141.png,anodr,anodr,0.9955235719680786,0.9955235719680786,0.0037494366988539696,0.0005291536217555404,4.947590423398651e-05,0.0001483908563386649
20051130_59749_0400_PP_965.png,anodr,anodr,0.9944243431091309,0.9944243431091309,0.0040619103237986565,0.00128310383297503,4.469987106858753e-05,0.00018593641289044172
20051130_59775_0400_PP_1224.png,anodr,anodr,0.9941603541374207,0.9941603541374207,0.004086659289896488,0.0015815518563613296,3.52839233528357e-05,0.00013611451140604913
20051130_59793_0400_PP_926.png,anodr,anodr,0.9890701770782471,0.9890701770782471,0.008598207496106625,0.0020939663518220186,5.515987504622899e-05,0.00018234894378110766
20051130_59802_0400_PP_430.png,anodr,anodr,0.9854493737220764,0.9854493737220764,0.01127216499298811,0.0030129277147352695,5.4726981034036726e-05,0.0002108662883983925
20051130_59850_0400_PP_36.png,anodr,anodr,0.9964751601219177,0.9964751601219177,0.0026598593685775995,0.0007376293651759624,3.907197242369875e-05,8.828010322758928e-05
20051130_59869_0400_PP_520.png,anodr,anodr,0.9971215128898621,0.9971215128898621,0.0019940813072025776,0.0007608620799146593,4.241052738507278e-05,8.111210627248511e-05
20051130_59964_0400_PP_312.png,anodr,anodr,0.9258857369422913,0.9258857369422913,0.053276363760232925,0.019880279898643494,0.00020880202646367252,0.0007488920819014311
20051130_59993_0400_PP_439.png,anodr,anodr,0.8454264402389526,0.8454264402389526,0.08985073119401932,0.06158888712525368,0.0005914407083764672,0.002542487345635891
20051130_60040_0400_PP_1355.png,anodr,anodr,0.9866511821746826,0.9866511821746826,0.009326386265456676,0.003751689800992608,7.589384040329605e-05,0.0001949138386407867
20051130_60066_0400_PP_1170.png,anodr,anodr,0.9836568832397461,0.9836568832397461,0.011815516278147697,0.004217025823891163,7.83154318924062e-05,0.00023225747281685472
20051130_60186_0400_PP_1365.png,anodr,anodr,0.9936097860336304,0.9936097860336304,0.005070164334028959,0.0011150320060551167,4.104107938474044e-05,0.00016396013961639255
20051130_60234_0400_PP_453.png,anodr,anodr,0.9892103672027588,0.9892103672027588,0.008537477813661098,0.001994282705709338,5.191795571590774e-05,0.00020594077068381011
20051130_60448_0400_PP_860.png,anodr,anodr,0.9944474697113037,0.9944474697113037,0.003564100246876478,0.0016557882772758603,0.00012549239909276366,0.00020723689522128552
20051130_60490_0400_PP_828.png,anodr,anodr,0.9906564950942993,0.9906564950942993,0.00732453353703022,0.0017011312302201986,8.508653263561428e-05,0.00023264902119990438
20051130_60532_0400_PP_1052.png,anodr,anodr,0.9832916855812073,0.9832916855812073,0.01314092893153429,0.0032640821300446987,5.4283776989905164e-05,0.00024909459170885384
20051130_60562_0400_PP_121.png,anodr,anodr,0.8858836889266968,0.8858836889266968,0.08861758559942245,0.024021442979574203,0.0002015614736592397,0.0012756949290633202
20051130_60601_0400_PP_146.png,anodr,anodr,0.996496856212616,0.996496856212616,0.0027049242053180933,0.0005920357070863247,4.614382851286791e-05,0.00016005442012101412
20051130_60630_0400_PP_60.png,anodr,anodr,0.9967871904373169,0.9967871904373169,0.00251357932575047,0.00057106779422611,2.8233303964952938e-05,9.998984751291573e-05
20051130_60691_0400_PP_939.png,anodr,anodr,0.9747348427772522,0.9747348427772522,0.017894277349114418,0.0067499298602342606,0.00012900114234071225,0.0004920008941553533
20051130_60715_0400_PP_555.png,anodr,anodr,0.9385321736335754,0.9385321736335754,0.04267490282654762,0.017438707873225212,0.00025900211767293513,0.0010952044976875186
20051130_60740_0400_PP_1166.png,anodr,anodr,0.988858699798584,0.988858699798584,0.00859816838055849,0.0021984726190567017,6.343988206936046e-05,0.000281280284980312
20051130_60794_0400_PP_280.png,anodr,anodr,0.9863635897636414,0.9863635897636414,0.010355605743825436,0.0029167821630835533,6.477371789515018e-05,0.00029928734875284135
20051130_60822_0400_PP_980.png,anodr,anodr,0.9961190223693848,0.9961190223693848,0.003067973768338561,0.0006407596520148218,3.609575651353225e-05,0.00013623137783724815
20051201_37312_0400_PP_1333.png,anodr,anodr,0.9724659323692322,0.9724659323692322,0.023007094860076904,0.004163653589785099,7.172352343332022e-05,0.00029150684713386
20051201_37337_0400_PP_839.png,anodr,anodr,0.9922820925712585,0.9922820925712585,0.005974512547254562,0.001508121844381094,4.7804482164792717e-05,0.00018751370953395963
20051201_37382_0400_PP_1350.png,anodr,anodr,0.9918608069419861,0.9918608069419861,0.006422196514904499,0.0014735785080119967,5.5341624829452485e-05,0.00018811422341968864
20051201_37390_0400_PP_833.png,anodr,anodr,0.9928748607635498,0.9928748607635498,0.00540015147998929,0.0014668484218418598,5.8312125474913046e-05,0.00019979951321147382
20051201_37409_0400_PP_1340.png,anodr,anodr,0.981667160987854,0.981667160987854,0.015263376757502556,0.0027386927977204323,6.72137102810666e-05,0.00026352499844506383
20051201_37462_0400_PP_357.png,anodr,anodr,0.9648409485816956,0.9648409485816956,0.028567342087626457,0.006040198728442192,0.00011540960986167192,0.0004361606843303889
20051201_37534_0400_PP_906.png,anodr,anodr,0.9936351776123047,0.9936351776123047,0.004818432964384556,0.0013194727944210172,3.84192680940032e-05,0.0001886118552647531
20051201_37557_0400_PP_1336.png,anodr,anodr,0.9948083758354187,0.9948083758354187,0.0038283022586256266,0.0011619566939771175,3.6644058127421886e-05,0.00016471368144266307
20051201_38041_0400_PP_1312.png,anodr,anodr,0.9954929351806641,0.9954929351806641,0.0034771126229315996,0.000837567844428122,3.948325684177689e-05,0.00015283164975699037
20051201_38081_0400_PP_963.png,anodr,anodr,0.9958535432815552,0.9958535432815552,0.003110006684437394,0.0008277287124656141,3.9816568460082635e-05,0.0001689273485681042
20051201_38103_0400_PP_81.png,anodr,anodr,0.9357452392578125,0.9357452392578125,0.04967815801501274,0.013913877308368683,0.00014345196541398764,0.0005192949902266264
20051201_38137_0400_PP_391.png,anodr,anodr,0.9928539395332336,0.9928539395332336,0.00580192357301712,0.0010961366351693869,3.945919161196798e-05,0.0002084914012812078
20051201_38155_0400_PP_112.png,anodr,cmoderatedr,0.39884239435195923,0.36011284589767456,0.20430293679237366,0.39884239435195923,0.00747039495036006,0.029271364212036133
20051201_38164_0400_PP_881.png,anodr,anodr,0.8056322336196899,0.8056322336196899,0.12121827900409698,0.06552325189113617,0.001087274751625955,0.006538867950439453
20051201_38199_0400_PP_1329.png,anodr,anodr,0.8979842662811279,0.8979842662811279,0.08416809886693954,0.016910182312130928,0.00016234823851846159,0.0007750906515866518
20051201_38211_0400_PP_1174.png,anodr,anodr,0.9583283066749573,0.9583283066749573,0.031663212925195694,0.00951140746474266,0.00010658672545105219,0.00039047730388119817
20051201_38246_0400_PP_1063.png,anodr,anodr,0.9938369393348694,0.9938369393348694,0.004002098925411701,0.0017542262794449925,6.958760786801577e-05,0.0003370456397533417
20051201_38262_0400_PP_335.png,anodr,anodr,0.9920651316642761,0.9920651316642761,0.00526222912594676,0.0022828257642686367,6.280741217778996e-05,0.0003269414009992033
20051201_38280_0400_PP_1103.png,anodr,anodr,0.9971711039543152,0.9971711039543152,0.0022620719391852617,0.0004403656057547778,2.9114187782397494e-05,9.733091428643093e-05
20051201_38291_0400_PP_468.png,anodr,anodr,0.9951660633087158,0.9951660633087158,0.003846951061859727,0.0008235704153776169,3.471991294645704e-05,0.00012876378605142236
20051201_38321_0400_PP_903.png,anodr,anodr,0.8720987439155579,0.8720987439155579,0.06741903722286224,0.056514594703912735,0.0004925022949464619,0.0034750879276543856
20051201_38349_0400_PP_892.png,anodr,anodr,0.9754554033279419,0.9754554033279419,0.016560764983296394,0.007415142375975847,0.000104573555290699,0.0004640855186153203
20051201_38466_0400_PP_572.png,anodr,anodr,0.984477162361145,0.984477162361145,0.009877795353531837,0.0037655853666365147,0.0001962019596248865,0.0016833024565130472
20051201_38475_0400_PP_560.png,anodr,anodr,0.997031569480896,0.997031569480896,0.0022481954656541348,0.0005595037946477532,3.6933779483661056e-05,0.00012380337284412235
20051202_37162_0400_PP_29.png,anodr,bmilddr,0.7385753989219666,0.09823649376630783,0.7385753989219666,0.15503431856632233,0.0011027995496988297,0.007050954271107912
20051202_51599_0400_PP_966.png,anodr,anodr,0.9941940903663635,0.9941940903663635,0.004617162048816681,0.0009992114501073956,3.915205525117926e-05,0.00015041617734823376
20051202_51616_0400_PP_1018.png,anodr,anodr,0.9677391648292542,0.9677391648292542,0.026501882821321487,0.005326043348759413,7.883194484747946e-05,0.0003541935875546187
20051205_57651_0400_PP_52.png,anodr,anodr,0.9835426807403564,0.9835426807403564,0.013441036455333233,0.0026608086191117764,6.307123112492263e-05,0.0002924655855167657
20051205_57704_0400_PP_1167.png,anodr,anodr,0.9916818737983704,0.9916818737983704,0.006200023926794529,0.0019111729925498366,4.334890763857402e-05,0.0001634925720281899
20051205_57757_0400_PP_1100.png,anodr,anodr,0.9694334864616394,0.9694334864616394,0.02318672277033329,0.006770880427211523,9.57251395448111e-05,0.0005131918005645275
